ID,Tolid,Tool,True Positives (TP),False Positives (FP),False Negatives (FN),True Negatives (TN),Precision,Recall,Accuracy,F1-score,Reference TP,Reference TN,Non classified,Reference chromosome scaffolds,Chromosome scaffolds classified
RC-2167,cbHetHete15,tiara,30,1139,0,216,0.02566295979469632,1.0,0.1776173285198556,0.05004170141784821,30,1355,-,30,30
RC-2167,cbHetHete15,fcs+tiara,10,1123,0,232,0.0088261253309797,1.0,0.1772893772893773,0.017497812773403325,10,1355,-,30,10
RC-2167,cbHetHete15,sourmash_without_filters,30,1347,0,8,0.02178649237472767,1.0,0.027436823104693142,0.042643923240938165,30,1355,383,30,30
RC-2167,cbHetHete15,sourmash_db_filter_published_assembly,30,1346,0,9,0.02180232558139535,1.0,0.02815884476534296,0.042674253200568994,30,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_topN_3,30,809,0,546,0.03575685339690107,1.0,0.41588447653429605,0.06904487917146145,30,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_topN_10,30,809,0,546,0.03575685339690107,1.0,0.41588447653429605,0.06904487917146145,30,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_topN_50,30,809,0,546,0.03575685339690107,1.0,0.41588447653429605,0.06904487917146145,30,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_topN_100,30,809,0,546,0.03575685339690107,1.0,0.41588447653429605,0.06904487917146145,30,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_containment_0%,30,809,0,546,0.03575685339690107,1.0,0.41588447653429605,0.06904487917146145,30,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_containment_1%,30,809,0,546,0.03575685339690107,1.0,0.41588447653429605,0.06904487917146145,30,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_containment_10%,21,809,9,546,0.02530120481927711,0.7,0.40938628158844764,0.04883720930232558,30,1355,1045,30,21
RC-2167,cbHetHete15,sourmash_db_filter_containment_20%,1,808,29,547,0.0012360939431396785,0.03333333333333333,0.3956678700361011,0.0023837902264600714,30,1355,1045,30,1
RC-2167,cbHetHete15,sourmash_db_filter_kmers_2,30,809,0,546,0.03575685339690107,1.0,0.41588447653429605,0.06904487917146145,30,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_kmers_10,29,805,1,550,0.03477218225419664,0.9666666666666667,0.4180505415162455,0.06712962962962962,30,1355,1045,30,29
RC-2167,cbHetHete15,sourmash_db_filter_kmers_50,15,649,15,706,0.022590361445783132,0.5,0.5205776173285198,0.043227665706051875,30,1355,1045,30,15
RC-2167,cbHetHete15,sourmash_db_filter_kmers_100,10,116,20,1239,0.07936507936507936,0.3333333333333333,0.9018050541516246,0.1282051282051282,30,1355,1045,30,10
RC-2187,icCurGlan1,fcs,35,29,0,57,0.546875,1.0,0.7603305785123967,0.7070707070707071,35,86,-,35,35
